station_origin,station_destination,flows,population,jobs,distance
Pinner,Wimbledon,0,2875,6295,33332.18602630676
Pinner,Wood Green,0,2875,2146,28522.199363685417
Pinner,Wood Lane,6,2875,1578,23992.73011925188
Plaistow,Acton Town,1,3634,2202,24034.65274467494
Plaistow,Aldgate East,88,3634,7932,6848.553741062345
Plaistow,Angel,21,3634,8103,10622.681635417193
Plaistow,Archway,4,3634,2193,16547.77515061416
Plaistow,Arnos Grove,1,3634,748,19292.901547558187
Plaistow,Baker Street,17,3634,14973,13760.962247138303
Plaistow,Balham,3,3634,3814,17808.743375008107
Plaistow,Bank and Monument,94,3634,78549,8527.518168728737
Plaistow,Barbican,65,3634,9134,8955.795522577959
Plaistow,Barking,151,3634,7004,5043.619397045461
Plaistow,Barkingside,0,3634,262,14192.422906865404
Plaistow,Barons Court,3,3634,2956,18764.121718653652
Plaistow,Becontree,21,3634,456,8338.071782742645
Plaistow,Belsize Park,1,3634,2255,15543.550474296208
Plaistow,Bermondsey,20,3634,3172,9073.890488579587
Plaistow,Bethnal Green,45,3634,4660,5768.204913980677
Plaistow,Blackfriars,44,3634,10849,9765.273887096986
Plaistow,Blackhorse Road,0,3634,2955,15301.135708925041
Plaistow,Bond Street,34,3634,20967,13263.382447402962
Plaistow,Borough,2,3634,3254,9928.840407136271
Plaistow,Bounds Green,1,3634,778,17938.65905718198
Plaistow,Bow Road,46,3634,1193,3150.8509455952226
Plaistow,Brent Cross,0,3634,450,20622.36858888969
Plaistow,Brixton,8,3634,5084,15375.468712605201
Plaistow,Bromley-by-Bow,78,3634,1613,2142.081036233356
Plaistow,Buckhurst Hill,0,3634,228,13418.067110615808
Plaistow,Burnt Oak,1,3634,649,25214.911360040544
Plaistow,Caledonian Road,1,3634,1803,13309.404269277791
Plaistow,Camden Town,6,3634,6348,13511.672387801877
Plaistow,Canada Water,23,3634,20443,8084.373568019297
Plaistow,Canary Wharf,126,3634,58772,5482.507291526681
Plaistow,Canning Town,38,3634,15428,2624.916239191935
Plaistow,Cannon Street,20,3634,4698,8856.830884822688
Plaistow,Canons Park,0,3634,526,30006.224543265023
Plaistow,Chalk Farm,2,3634,1329,14505.44953480856
Plaistow,Chancery Lane,52,3634,15391,10472.1942065415
Plaistow,Charing Cross,1,3634,7016,11652.239509520276
Plaistow,Chiswick Park,2,3634,1517,22762.483502346935
Plaistow,Clapham Common,2,3634,2020,15383.790541456976
Plaistow,Clapham North,1,3634,1238,14741.033050078575
Plaistow,Clapham South,2,3634,1513,16636.108774191798
Plaistow,Colindale,1,3634,2081,23908.489310346846
Plaistow,Colliers Wood,0,3634,865,21139.289922750635
Plaistow,Covent Garden,2,3634,4355,11670.618490241073
Plaistow,Dagenham East,26,3634,649,11045.500348859272
Plaistow,Dagenham Heathway,49,3634,1108,9766.272559809735
Plaistow,Debden,2,3634,865,17305.65860365837
Plaistow,Dollis Hill,0,3634,847,21011.401455702937
Plaistow,Ealing Broadway,9,3634,4846,26139.908170577848
Plaistow,Ealing Common,0,3634,915,25061.27557381265
Plaistow,Earl's Court,19,3634,6613,17259.32365329156
Plaistow,East Acton,0,3634,1505,21530.991912672278
Plaistow,East Finchley,2,3634,1253,19887.000605039462
Plaistow,East Ham,97,3634,2062,2621.3244700123655
Plaistow,East Putney,4,3634,1877,21524.84099247861
Plaistow,Edgware,0,3634,772,26733.041038904186
Plaistow,Edgware Road,15,3634,6868,14795.802614602831
Plaistow,Elephant & Castle,10,3634,6427,10749.980559339023
Plaistow,Elm Park,12,3634,269,13341.28870524237
Plaistow,Embankment,47,3634,10220,11311.908689061504
Plaistow,Epping,3,3634,498,23253.253449202075
Plaistow,Euston,6,3634,16800,12138.073577628891
Plaistow,Euston Square,52,3634,8093,12314.182583572669
Plaistow,Fairlop,1,3634,182,15361.152742877388
Plaistow,Farringdon,77,3634,25592,9416.705466319572
Plaistow,Finchley Central,4,3634,1921,22257.557150316126
Plaistow,Finchley Road,5,3634,3417,17295.59949445318
Plaistow,Finsbury Park,3,3634,6769,12064.622531704164
Plaistow,Fulham Broadway,8,3634,4200,18769.474721463444
Plaistow,Gants Hill,1,3634,601,10704.111364305254
Plaistow,Gloucester Road,13,3634,5194,16349.202439442473
Plaistow,Golders Green,3,3634,1871,19107.279485570733
Plaistow,Goldhawk Road,0,3634,370,20476.069565649865
Plaistow,Goodge Street,4,3634,6457,12479.211946475187
Plaistow,Grange Hill,1,3634,76,16012.459993681012
Plaistow,Great Portland Street,33,3634,6936,12934.142801832168
Plaistow,Green Park,20,3634,26754,13001.67403607394
Plaistow,Greenford,1,3634,1157,28992.1249136682
Plaistow,Gunnersbury,6,3634,4775,23359.428519238947
Plaistow,Hainault,0,3634,356,16239.83630902081
Plaistow,Hammersmith,20,3634,18250,19657.953804574314
Plaistow,Hampstead,2,3634,2010,16721.55357838935
Plaistow,Hanger Lane,3,3634,1493,25165.804577682004
Plaistow,Harlesden,1,3634,1668,21894.457539029525
Plaistow,Harrow-on-the-Hill,1,3634,3019,28606.151230063148
Plaistow,Hatton Cross,1,3634,1219,36102.94009499745
Plaistow,Heathrow Terminal 4,0,3634,693,37979.272788636226
Plaistow,Heathrow Terminal 5,1,3634,975,40970.96951642494
Plaistow,Heathrow Terminals 2 & 3,2,3634,2406,38515.69104078862
Plaistow,Hendon Central,6,3634,1878,21755.97593136371
Plaistow,High Barnet,1,3634,953,28510.554643267333
Plaistow,High Street Kensington,8,3634,5427,17354.32122566612
Plaistow,Highbury & Islington,0,3634,25385,10007.2785712635
Plaistow,Highgate,2,3634,856,18137.979946829393
Plaistow,Holborn,50,3634,22346,11037.677918918242
Plaistow,Holland Park,6,3634,2063,17361.626882242992
Plaistow,Holloway Road,4,3634,1696,13504.084360819008
Plaistow,Hornchurch,24,3634,451,14885.615916931412
Plaistow,Hounslow Central,1,3634,708,31820.382741754245
Plaistow,Hounslow East,1,3634,843,31074.698358333324
Plaistow,Hounslow West,1,3634,401,33299.46643375062
Plaistow,Hyde Park Corner,1,3634,2410,13781.56333634076
Plaistow,Kennington,3,3634,1161,11589.548948563863
Plaistow,Kentish Town,0,3634,3404,14789.638030570888
Plaistow,Kew Gardens,0,3634,792,25139.70943818694
Plaistow,Kilburn,5,3634,1953,18580.23414407296
Plaistow,Kilburn Park,0,3634,823,18156.4539241519
Plaistow,King's Cross St. Pancras,60,3634,33330,11274.703903877315
Plaistow,Kingsbury,0,3634,1018,27066.92196570423
Plaistow,Knightsbridge,9,3634,6821,14365.51692464073
Plaistow,Ladbroke Grove,5,3634,2131,18297.074577638203
Plaistow,Lambeth North,2,3634,1319,11644.161668760713
Plaistow,Lancaster Gate,7,3634,1820,15165.420866931689
Plaistow,Latimer Road,2,3634,1109,18956.655112477776
Plaistow,Leicester Square,6,3634,8847,12036.149789323348
Plaistow,Leyton,2,3634,1447,4734.687934613939
Plaistow,Leytonstone,8,3634,1844,6398.531494905423
Plaistow,Liverpool Street,141,3634,61122,7814.419707780517
Plaistow,London Bridge,42,3634,29930,9414.246539874326
Plaistow,Loughton,1,3634,655,15253.541513743297
Plaistow,Manor House,1,3634,1311,13180.73615892457
Plaistow,Mansion House,26,3634,7815,9105.009590973586
Plaistow,Marble Arch,18,3634,6145,13946.818682171244
Plaistow,Marylebone,3,3634,4250,14299.26057293247
Plaistow,Mile End,63,3634,3759,3775.783111491214
Plaistow,Mill Hill East,0,3634,681,23779.75959286674
Plaistow,Moorgate,40,3634,24574,8248.507156382848
Plaistow,Morden,3,3634,1447,23751.00436930235
Plaistow,Mornington Crescent,1,3634,2927,12921.462174985963
Plaistow,Neasden,0,3634,732,21796.98446945772
Plaistow,Newbury Park,1,3634,559,13061.86848520925
Plaistow,North Acton,5,3634,3168,22711.511229014595
Plaistow,North Greenwich,56,3634,6276,4424.85901728417
Plaistow,Northfields,0,3634,864,26615.53724938475
Plaistow,Northolt,0,3634,663,30810.591174015386
Plaistow,Northwick Park,0,3634,1713,27303.01937263847
Plaistow,Notting Hill Gate,10,3634,5490,16661.89341927339
Plaistow,Oakwood,0,3634,423,23137.694988287698
Plaistow,Old Street,23,3634,15897,9102.026875127836
Plaistow,Oval,3,3634,2544,12504.70663290238
Plaistow,Oxford Circus,52,3634,44368,12709.041882112328
Plaistow,Paddington,21,3634,20198,15584.433891448598
Plaistow,Parsons Green,3,3634,2711,19471.81305289155
Plaistow,Perivale,0,3634,532,27395.68979248387
Plaistow,Piccadilly Circus,12,3634,13641,12224.047949268743
Plaistow,Pimlico,3,3634,5585,14658.765726075748
Plaistow,Putney Bridge,5,3634,2494,20466.27540220807
Plaistow,Queen's Park,1,3634,2167,18010.37729937541
Plaistow,Queensbury,0,3634,439,28312.917200067885
Plaistow,Queensway,7,3634,1882,16023.570488393361
Plaistow,Ravenscourt Park,2,3634,1895,20498.05672282874
Plaistow,Rayners Lane,0,3634,426,31212.132356827442
Plaistow,Redbridge,0,3634,198,9246.36760267823
Plaistow,Regent's Park,2,3634,3364,13687.09251013741
Plaistow,Richmond,10,3634,5397,27307.872702266573
Plaistow,Royal Oak,4,3634,856,16521.7304041622
Plaistow,Russell Square,4,3634,5172,11744.11223413314
Plaistow,Seven Sisters,1,3634,10191,12826.337779759435
Plaistow,Shepherd's Bush,14,3634,9890,18273.306303528145
Plaistow,Shepherd's Bush Market,0,3634,416,20036.780143162407
Plaistow,Sloane Square,38,3634,8229,14424.64658840107
Plaistow,Snaresbrook,1,3634,512,8056.682112412371
Plaistow,South Ealing,1,3634,670,26162.59195870791
Plaistow,South Kensington,41,3634,15325,15597.868960002505
Plaistow,South Wimbledon,3,3634,1361,22217.758058744457
Plaistow,South Woodford,3,3634,766,9372.502848480392
Plaistow,Southfields,2,3634,1351,23155.72908746912
Plaistow,Southgate,2,3634,874,21272.050134171506
Plaistow,Southwark,27,3634,10326,10512.595624976828
Plaistow,St. James's Park,36,3634,13339,12481.581978853303
Plaistow,St. John's Wood,7,3634,3982,15899.892340066759
Plaistow,St. Paul's,44,3634,13446,9377.043009609533
Plaistow,Stamford Brook,2,3634,784,21207.34627699842
Plaistow,Stanmore,1,3634,983,31425.89401951068
Plaistow,Stepney Green,46,3634,1879,4805.055488761962
Plaistow,Stockwell,2,3634,1623,13788.731171303436
Plaistow,Stonebridge Park,0,3634,729,23389.406315695447
Plaistow,Stratford,48,3634,55954,2603.345008689638
Plaistow,Swiss Cottage,5,3634,2598,16869.83263287177
Plaistow,Temple,29,3634,6780,10517.314686500242
Plaistow,Tooting Bec,1,3634,1239,18783.908796618707
Plaistow,Tooting Broadway,4,3634,4506,19858.870238964126
Plaistow,Tottenham Court Road,45,3634,19126,11834.739576478678
Plaistow,Totteridge & Whetstone,0,3634,287,25917.92414212028
Plaistow,Tower Hill,30,3634,8286,7687.7877254741925
Plaistow,Tufnell Park,1,3634,557,15554.239038727645
Plaistow,Turnham Green,2,3634,1515,21812.110521323288
Plaistow,Turnpike Lane,1,3634,992,15502.395517373312
Plaistow,Upminster,6,3634,1132,17423.32803092963
Plaistow,Upminster Bridge,34,3634,568,16112.545397147853
Plaistow,Upney,16,3634,485,6410.914878594813
Plaistow,Upton Park,38,3634,1642,1321.0786434318884
Plaistow,Uxbridge,1,3634,4316,39891.099072109864
Plaistow,Vauxhall,17,3634,16242,15295.586880812798
Plaistow,Victoria,27,3634,33251,13258.887575172352
Plaistow,Walthamstow Central,0,3634,5271,13742.071965222218
Plaistow,Wanstead,1,3634,419,8065.982046304129
Plaistow,Warren Street,5,3634,17309,12684.274779513076
Plaistow,Warwick Avenue,1,3634,1174,16517.059831272985
Plaistow,Waterloo,57,3634,23466,11070.472612585683
Plaistow,Wembley Central,0,3634,1327,25107.504782663993
Plaistow,Wembley Park,4,3634,5759,24150.150407653502
Plaistow,West Acton,1,3634,488,24523.00600375723
Plaistow,West Brompton,13,3634,5859,17826.712845054775
Plaistow,West Ham,199,3634,5487,929.835493558581
Plaistow,West Hampstead,2,3634,5856,17564.61253680614
Plaistow,West Kensington,4,3634,1345,18203.3889475963
Plaistow,West Ruislip,0,3634,194,36144.86061736804
Plaistow,Westbourne Park,4,3634,1347,17491.134650205404
Plaistow,Westminster,23,3634,15466,11920.832638946575
Plaistow,White City,10,3634,5966,19573.807396787746
Plaistow,Whitechapel,346,3634,17633,5885.219672256482
Plaistow,Willesden Green,1,3634,830,19765.292073909994
Plaistow,Wimbledon,11,3634,6295,26171.291122040722
Plaistow,Wimbledon Park,0,3634,596,24515.37885745161
Plaistow,Wood Green,2,3634,2146,16433.221142776478
Plaistow,Wood Lane,2,3634,1578,19510.517187917943
Plaistow,Woodford,3,3634,706,11084.457764493423
Pontoon Dock,Abbey Road,0,2012,345,4636.094118126253
Pontoon Dock,All Saints,1,2012,444,5428.637155673675
Pontoon Dock,Bank and Monument,565,2012,78549,9842.390861532887
Pontoon Dock,Beckton,1,2012,442,8688.369557457734
Pontoon Dock,Blackwall,3,2012,665,3953.696655544221
Pontoon Dock,Bow Church,1,2012,925,7425.895191864582
Pontoon Dock,Canary Wharf,52,2012,58772,5264.76200313152
Pontoon Dock,Canning Town,557,2012,15428,2407.1709507967726
Pontoon Dock,Crossharbour,2,2012,1208,6864.723343416759
Pontoon Dock,Custom House,0,2012,845,4003.103413360672
Pontoon Dock,Cutty Sark,3,2012,1748,8682.146692416401
Pontoon Dock,Cyprus,3,2012,850,6710.347401004411
Pontoon Dock,Deptford Bridge,2,2012,840,10100.65303550298
Pontoon Dock,Devons Road,0,2012,611,6787.409946398356
Pontoon Dock,East India,6,2012,1522,3562.3894499420157
Pontoon Dock,Gallions Reach,1,2012,557,7452.12128145902
Pontoon Dock,Greenwich,0,2012,1189,9315.78912463554
Pontoon Dock,Heron Quays,19,2012,5975,5616.333990526161
Pontoon Dock,Island Gardens,5,2012,691,7884.544153842011
Pontoon Dock,King George V,20,2012,800,2169.926920988155
Pontoon Dock,Langdon Park,3,2012,1989,5935.061150108127
Pontoon Dock,Lewisham,4,2012,2400,11391.699277390355
Pontoon Dock,Limehouse,11,2012,2969,6332.785664817131
Pontoon Dock,London City Airport,22,2012,1941,1141.3500296616812
Pontoon Dock,Mudchute,3,2012,302,7331.093144986421
Pontoon Dock,Poplar,74,2012,1301,4676.655212996338
Pontoon Dock,Prince Regent,1,2012,754,4527.590292169804
Pontoon Dock,Pudding Mill Lane,0,2012,431,6912.794468648299
Pontoon Dock,Royal Victoria,3,2012,763,3396.7600251327476
Pontoon Dock,Shadwell,73,2012,7447,7525.289397762385
Pontoon Dock,South Quay,21,2012,4591,6267.975839594135
Pontoon Dock,Star Lane,6,2012,1052,3274.17014241828
Pontoon Dock,Stratford,240,2012,55954,5775.761211561184
Pontoon Dock,Stratford High Street,21,2012,788,5291.305419413079
Pontoon Dock,Stratford International,47,2012,1546,7096.829328675106
Pontoon Dock,Tower Gateway,38,2012,3342,8802.592884455707
Pontoon Dock,West Ham,123,2012,5487,4102.251696430127
Pontoon Dock,West India Quay,4,2012,400,4937.517786884949
Pontoon Dock,West Silvertown,1,2012,893,756.0458898720703
Pontoon Dock,Westferry,15,2012,1250,5359.168657737264
Pontoon Dock,Woolwich Arsenal,61,2012,4428,4599.202664317092
Poplar,Abbey Road,0,2271,345,4498.407429529047
Poplar,All Saints,13,2271,444,751.9819426773367
Poplar,Bank and Monument,749,2271,78549,5165.735648536549
Poplar,Beckton,26,2271,442,8550.682868860527
Poplar,Beckton Park,0,2271,88,5944.550579523424
Poplar,Blackwall,7,2271,665,722.9585574521175
Poplar,Bow Church,39,2271,925,2749.2399788682433
Poplar,Canary Wharf,55,2271,58772,588.1067901351814
Poplar,Canning Town,192,2271,15428,2269.484262199566
Poplar,Crossharbour,27,2271,1208,2188.0681304204218
Poplar,Custom House,13,2271,845,3865.4167247634655
Poplar,Cutty Sark,36,2271,1748,4005.491479420065
Poplar,Cyprus,28,2271,850,6572.660712407204
Poplar,Deptford Bridge,23,2271,840,5423.997822506643
Poplar,Devons Road,29,2271,611,2110.7547334020173
Poplar,East India,16,2271,1522,1114.2657630543226
Poplar,Gallions Reach,27,2271,557,7314.434592861813
Poplar,Greenwich,4,2271,1189,4639.133911639203
Poplar,Heron Quays,22,2271,5975,939.6787775298228
Poplar,Island Gardens,2,2271,691,3207.8889408456735
Poplar,King George V,1,2271,800,6846.582133984493
Poplar,Langdon Park,95,2271,1989,1258.4059371117883
Poplar,Lewisham,34,2271,2400,6715.044064394018
Poplar,Limehouse,25,2271,2969,1656.1304518207924
Poplar,London City Airport,24,2271,1941,5818.00524265802
Poplar,Mudchute,2,2271,302,2654.4379319900836
Poplar,Pontoon Dock,30,2271,1123,4676.655212996338
Poplar,Prince Regent,21,2271,754,4389.903603572598
Poplar,Pudding Mill Lane,10,2271,431,3757.5342723211934
Poplar,Royal Albert,20,2271,684,5278.324086050995
Poplar,Royal Victoria,28,2271,763,3259.073336535541
Poplar,Shadwell,187,2271,7447,2848.6341847660465
Poplar,South Quay,46,2271,4591,1591.3206265977972
Poplar,Star Lane,5,2271,1052,3136.4834538210735
Poplar,Stratford,164,2271,55954,4894.5675294083085
Poplar,Stratford International,6,2271,1546,6215.635646522231
Poplar,Tower Gateway,188,2271,3342,4125.937671459369
Poplar,West Ham,0,2271,5487,3964.56500783292
Poplar,West India Quay,3,2271,400,260.8625738886104
Poplar,West Silvertown,3,2271,893,3920.6093231242685
Poplar,Westferry,4,2271,1250,682.5134447409253
Poplar,Woolwich Arsenal,67,2271,4428,9275.85787731343
Preston Road,Acton Town,3,2358,2202,17183.770989448218
Preston Road,Aldgate,51,2358,7782,18889.372961979545
Preston Road,Aldgate East,5,2358,7932,19133.15484665018
Preston Road,Amersham,2,2358,256,26344.35251621144
Preston Road,Angel,4,2358,8103,15887.323404565774
Preston Road,Archway,0,2358,2193,19980.075930572053
Preston Road,Arnos Grove,2,2358,748,24848.229978447547
Preston Road,Arsenal,0,2358,315,18023.71162810058
Preston Road,Baker Street,74,2358,14973,12220.74634057422
Preston Road,Balham,0,2358,3814,23966.577619718988
Preston Road,Bank and Monument,30,2358,78549,18175.860731617933
Preston Road,Barbican,43,2358,9134,17025.913065134566
Preston Road,Barking,1,2358,7004,30234.18012914392
Preston Road,Barons Court,2,2358,2956,20185.024463845475
Preston Road,Bayswater,3,2358,615,15943.03903564045
Preston Road,Bermondsey,3,2358,3172,20482.33723797039
Preston Road,Bethnal Green,3,2358,4660,20575.580881838127
Preston Road,Blackfriars,9,2358,10849,17416.941154804605
Preston Road,Blackhorse Road,2,2358,2955,19766.628774211564
Preston Road,Bond Street,40,2358,20967,13965.024571282014
Preston Road,Borough,0,2358,3254,18909.10456681004
Preston Road,Bounds Green,2,2358,778,23493.98748807134
Preston Road,Brixton,4,2358,5084,21533.302957316082
Preston Road,Bromley-by-Bow,1,2358,1613,23839.627551479167
Preston Road,Caledonian Road,0,2358,1803,16741.705049235683
Preston Road,Camden Town,3,2358,6348,16943.97316775977
Preston Road,Canada Water,8,2358,20443,21471.85415853068
Preston Road,Canary Wharf,82,2358,58772,23563.28315941207
Preston Road,Canning Town,11,2358,15428,25611.08064235405
Preston Road,Cannon Street,3,2358,4698,18325.384157078905
Preston Road,Canons Park,9,2358,526,7275.809301374373
Preston Road,Chalfont & Latimer,4,2358,554,22958.692368855096
Preston Road,Chancery Lane,16,2358,15391,16231.184693805171
Preston Road,Charing Cross,17,2358,7016,15529.975532381317
Preston Road,Chesham,7,2358,243,29274.62875711383
Preston Road,Chiswick Park,1,2358,1517,18458.71579633678
Preston Road,Chorleywood,7,2358,702,19445.839077397348
Preston Road,Clapham Common,0,2358,2020,21541.624786167857
Preston Road,Clapham South,1,2358,1513,22793.94301890268
Preston Road,Colliers Wood,4,2358,865,27297.124167461516
Preston Road,Covent Garden,5,2358,4355,15698.389797484939
Preston Road,Croxley,8,2358,340,15407.417027243762
Preston Road,Dollis Hill,19,2358,847,4558.484117713419
Preston Road,Ealing Broadway,1,2358,4846,17722.445243264803
Preston Road,Ealing Common,1,2358,915,16157.148160310504
Preston Road,Earl's Court,1,2358,6613,18680.226398483384
Preston Road,East Acton,1,2358,1505,19392.490693161813
Preston Road,East Finchley,1,2358,1253,23319.301384997354
Preston Road,East Ham,1,2358,2062,28191.210043428728
Preston Road,Eastcote,12,2358,364,7461.60116132852
Preston Road,Edgware Road,14,2358,6868,13255.58670803875
Preston Road,Elephant & Castle,5,2358,6427,18209.14402340762
Preston Road,Embankment,5,2358,10220,15870.306352840089
Preston Road,Euston Square,50,2358,8093,13667.526004139854
Preston Road,Farringdon,103,2358,25592,16565.00312139295
Preston Road,Finchley Road,87,2358,3417,8686.10909325934
Preston Road,Finsbury Park,2,2358,6769,17619.950962593524
Preston Road,Fulham Broadway,2,2358,4200,19621.98858643061
Preston Road,Gants Hill,1,2358,601,31067.306920342344
Preston Road,Gloucester Road,4,2358,5194,18420.895180031705
Preston Road,Goldhawk Road,2,2358,370,18935.853659085784
Preston Road,Great Portland Street,52,2358,6936,13047.565785880355
Preston Road,Green Park,28,2358,26754,15004.90349349185
